"date","municipality_code","municipality_name","municipality_order","vaccine_name","dose_number","vaccinated","vaccines_arrived","vaccines_allocated","object_id"
2021-02-13,"11","Alytaus m. sav.","06","Moderna","Pirma dozė",NA,NA,NA,18972
2021-02-13,"11","Alytaus m. sav.","06","Moderna","Antra dozė",NA,NA,NA,19020
2021-02-13,"12","Birštono sav.","10","AstraZeneca","Pirma dozė",NA,NA,NA,18817
2021-02-13,"12","Birštono sav.","10","AstraZeneca","Antra dozė",NA,NA,NA,18818
2021-02-13,"12","Birštono sav.","10","Moderna","Antra dozė",NA,NA,NA,18906
2021-02-13,"12","Birštono sav.","10","Moderna","Pirma dozė",NA,NA,NA,18924
2021-02-13,"12","Birštono sav.","10","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18993
2021-02-13,"12","Birštono sav.","10","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18994
2021-02-13,"13","Vilniaus m. sav.","01","AstraZeneca","Antra dozė",NA,NA,NA,18856
2021-02-13,"13","Vilniaus m. sav.","01","AstraZeneca","Pirma dozė",191,NA,NA,18890
2021-02-13,"13","Vilniaus m. sav.","01","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18895
2021-02-13,"13","Vilniaus m. sav.","01","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18917
2021-02-13,"13","Vilniaus m. sav.","01","Moderna","Antra dozė",NA,NA,NA,18933
2021-02-13,"13","Vilniaus m. sav.","01","Moderna","Pirma dozė",2,NA,NA,19009
2021-02-13,"15","Druskininkų sav.","12","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18679
2021-02-13,"15","Druskininkų sav.","12","Moderna","Pirma dozė",NA,NA,NA,18714
2021-02-13,"15","Druskininkų sav.","12","Moderna","Antra dozė",NA,NA,NA,18715
2021-02-13,"15","Druskininkų sav.","12","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18719
2021-02-13,"15","Druskininkų sav.","12","AstraZeneca","Antra dozė",NA,NA,NA,18952
2021-02-13,"15","Druskininkų sav.","12","AstraZeneca","Pirma dozė",NA,NA,NA,19022
2021-02-13,"18","Marijampolės sav.","28","AstraZeneca","Pirma dozė",2,NA,NA,18833
2021-02-13,"18","Marijampolės sav.","28","AstraZeneca","Antra dozė",NA,NA,NA,18834
2021-02-13,"18","Marijampolės sav.","28","Moderna","Antra dozė",NA,NA,NA,18858
2021-02-13,"18","Marijampolės sav.","28","Moderna","Pirma dozė",NA,NA,NA,18871
2021-02-13,"18","Marijampolės sav.","28","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18880
2021-02-13,"18","Marijampolės sav.","28","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18925
2021-02-13,"19","Kauno m. sav.","02","AstraZeneca","Antra dozė",NA,NA,NA,18705
2021-02-13,"19","Kauno m. sav.","02","AstraZeneca","Pirma dozė",2,NA,NA,18758
2021-02-13,"19","Kauno m. sav.","02","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18764
2021-02-13,"19","Kauno m. sav.","02","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18786
2021-02-13,"19","Kauno m. sav.","02","Moderna","Antra dozė",NA,NA,NA,18801
2021-02-13,"19","Kauno m. sav.","02","Moderna","Pirma dozė",NA,NA,NA,18846
2021-02-13,"21","Klaipėdos m. sav.","03","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18835
2021-02-13,"21","Klaipėdos m. sav.","03","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18836
2021-02-13,"21","Klaipėdos m. sav.","03","Moderna","Pirma dozė",NA,NA,NA,18875
2021-02-13,"21","Klaipėdos m. sav.","03","Moderna","Antra dozė",NA,NA,NA,18876
2021-02-13,"21","Klaipėdos m. sav.","03","AstraZeneca","Pirma dozė",4,NA,NA,18883
2021-02-13,"21","Klaipėdos m. sav.","03","AstraZeneca","Antra dozė",NA,NA,NA,18907
2021-02-13,"23","Neringos sav.","31","Moderna","Pirma dozė",NA,NA,NA,18704
2021-02-13,"23","Neringos sav.","31","Moderna","Antra dozė",NA,NA,NA,18729
2021-02-13,"23","Neringos sav.","31","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18805
2021-02-13,"23","Neringos sav.","31","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18851
2021-02-13,"23","Neringos sav.","31","AstraZeneca","Pirma dozė",NA,NA,NA,18932
2021-02-13,"23","Neringos sav.","31","AstraZeneca","Antra dozė",NA,NA,NA,18957
2021-02-13,"25","Palangos m. sav.","34","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18685
2021-02-13,"25","Palangos m. sav.","34","AstraZeneca","Pirma dozė",NA,NA,NA,18687
2021-02-13,"25","Palangos m. sav.","34","AstraZeneca","Antra dozė",NA,NA,NA,18709
2021-02-13,"25","Palangos m. sav.","34","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18756
2021-02-13,"25","Palangos m. sav.","34","Moderna","Pirma dozė",NA,NA,NA,18985
2021-02-13,"25","Palangos m. sav.","34","Moderna","Antra dozė",NA,NA,NA,18986
2021-02-13,"27","Panevėžio m. sav.","05","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18768
2021-02-13,"27","Panevėžio m. sav.","05","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18795
2021-02-13,"27","Panevėžio m. sav.","05","Moderna","Pirma dozė",NA,NA,NA,18938
2021-02-13,"27","Panevėžio m. sav.","05","AstraZeneca","Pirma dozė",3,NA,NA,18945
2021-02-13,"27","Panevėžio m. sav.","05","Moderna","Antra dozė",NA,NA,NA,18962
2021-02-13,"27","Panevėžio m. sav.","05","AstraZeneca","Antra dozė",NA,NA,NA,19019
2021-02-13,"29","Šiaulių m. sav.","04","AstraZeneca","Antra dozė",NA,NA,NA,18763
2021-02-13,"29","Šiaulių m. sav.","04","AstraZeneca","Pirma dozė",4,NA,NA,18812
2021-02-13,"29","Šiaulių m. sav.","04","Pfizer-BioNTech","Pirma dozė",74,NA,NA,18958
2021-02-13,"29","Šiaulių m. sav.","04","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18978
2021-02-13,"29","Šiaulių m. sav.","04","Moderna","Antra dozė",NA,NA,NA,19027
2021-02-13,"29","Šiaulių m. sav.","04","Moderna","Pirma dozė",NA,NA,NA,19029
2021-02-13,"30","Visagino sav.","59","AstraZeneca","Antra dozė",NA,NA,NA,18678
2021-02-13,"30","Visagino sav.","59","AstraZeneca","Pirma dozė",NA,NA,NA,18696
2021-02-13,"30","Visagino sav.","59","Moderna","Pirma dozė",NA,NA,NA,18723
2021-02-13,"30","Visagino sav.","59","Moderna","Antra dozė",NA,NA,NA,18746
2021-02-13,"30","Visagino sav.","59","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18878
2021-02-13,"30","Visagino sav.","59","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18879
2021-02-13,"32","Akmenės r. sav.","07","Pfizer-BioNTech","Pirma dozė",1,NA,NA,18732
2021-02-13,"32","Akmenės r. sav.","07","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18733
2021-02-13,"32","Akmenės r. sav.","07","AstraZeneca","Antra dozė",NA,NA,NA,18884
2021-02-13,"32","Akmenės r. sav.","07","AstraZeneca","Pirma dozė",NA,NA,NA,18929
2021-02-13,"32","Akmenės r. sav.","07","Moderna","Pirma dozė",NA,NA,NA,18966
2021-02-13,"32","Akmenės r. sav.","07","Moderna","Antra dozė",NA,NA,NA,19016
2021-02-13,"33","Alytaus r. sav.","08","AstraZeneca","Antra dozė",NA,NA,NA,18806
2021-02-13,"33","Alytaus r. sav.","08","AstraZeneca","Pirma dozė",3,NA,NA,18850
2021-02-13,"33","Alytaus r. sav.","08","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18896
2021-02-13,"33","Alytaus r. sav.","08","Moderna","Antra dozė",NA,NA,NA,18903
2021-02-13,"33","Alytaus r. sav.","08","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18920
2021-02-13,"33","Alytaus r. sav.","08","Moderna","Pirma dozė",NA,NA,NA,18923
2021-02-13,"34","Anykščių r. sav.","09","Moderna","Pirma dozė",NA,NA,NA,18683
2021-02-13,"34","Anykščių r. sav.","09","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18689
2021-02-13,"34","Anykščių r. sav.","09","AstraZeneca","Antra dozė",NA,NA,NA,18703
2021-02-13,"34","Anykščių r. sav.","09","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18712
2021-02-13,"34","Anykščių r. sav.","09","Moderna","Antra dozė",NA,NA,NA,18727
2021-02-13,"34","Anykščių r. sav.","09","AstraZeneca","Pirma dozė",4,NA,NA,18728
2021-02-13,"36","Biržų r. sav.","11","AstraZeneca","Pirma dozė",4,NA,NA,18781
2021-02-13,"36","Biržų r. sav.","11","AstraZeneca","Antra dozė",NA,NA,NA,18854
2021-02-13,"36","Biržų r. sav.","11","Moderna","Pirma dozė",NA,NA,NA,18960
2021-02-13,"36","Biržų r. sav.","11","Moderna","Antra dozė",NA,NA,NA,18961
2021-02-13,"36","Biržų r. sav.","11","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18974
2021-02-13,"36","Biržų r. sav.","11","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18992
2021-02-13,"38","Varėnos r. sav.","56","Moderna","Pirma dozė",NA,NA,NA,18831
2021-02-13,"38","Varėnos r. sav.","56","Moderna","Antra dozė",NA,NA,NA,18832
2021-02-13,"38","Varėnos r. sav.","56","AstraZeneca","Pirma dozė",1,NA,NA,18861
2021-02-13,"38","Varėnos r. sav.","56","AstraZeneca","Antra dozė",NA,NA,NA,18921
2021-02-13,"38","Varėnos r. sav.","56","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18968
2021-02-13,"38","Varėnos r. sav.","56","Pfizer-BioNTech","Antra dozė",NA,NA,NA,19026
2021-02-13,"39","Vilkaviškio r. sav.","57","AstraZeneca","Antra dozė",NA,NA,NA,18684
2021-02-13,"39","Vilkaviškio r. sav.","57","AstraZeneca","Pirma dozė",1,NA,NA,18752
2021-02-13,"39","Vilkaviškio r. sav.","57","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18761
2021-02-13,"39","Vilkaviškio r. sav.","57","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18762
2021-02-13,"39","Vilkaviškio r. sav.","57","Moderna","Antra dozė",NA,NA,NA,18863
2021-02-13,"39","Vilkaviškio r. sav.","57","Moderna","Pirma dozė",NA,NA,NA,18902
2021-02-13,"41","Vilniaus r. sav.","58","Moderna","Pirma dozė",1,NA,NA,18892
2021-02-13,"41","Vilniaus r. sav.","58","Moderna","Antra dozė",NA,NA,NA,18893
2021-02-13,"41","Vilniaus r. sav.","58","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18936
2021-02-13,"41","Vilniaus r. sav.","58","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18937
2021-02-13,"41","Vilniaus r. sav.","58","AstraZeneca","Pirma dozė",16,NA,NA,18996
2021-02-13,"41","Vilniaus r. sav.","58","AstraZeneca","Antra dozė",NA,NA,NA,19021
2021-02-13,"42","Elektrėnų sav.","13","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18667
2021-02-13,"42","Elektrėnų sav.","13","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18688
2021-02-13,"42","Elektrėnų sav.","13","AstraZeneca","Pirma dozė",1,NA,NA,18701
2021-02-13,"42","Elektrėnų sav.","13","AstraZeneca","Antra dozė",NA,NA,NA,18702
2021-02-13,"42","Elektrėnų sav.","13","Moderna","Pirma dozė",NA,NA,NA,18947
2021-02-13,"42","Elektrėnų sav.","13","Moderna","Antra dozė",NA,NA,NA,18948
2021-02-13,"43","Zarasų r. sav.","60","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18699
2021-02-13,"43","Zarasų r. sav.","60","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18722
2021-02-13,"43","Zarasų r. sav.","60","AstraZeneca","Pirma dozė",2,NA,NA,18773
2021-02-13,"43","Zarasų r. sav.","60","AstraZeneca","Antra dozė",NA,NA,NA,18774
2021-02-13,"43","Zarasų r. sav.","60","Moderna","Antra dozė",NA,NA,NA,18967
2021-02-13,"43","Zarasų r. sav.","60","Moderna","Pirma dozė",NA,NA,NA,18987
2021-02-13,"45","Ignalinos r. sav.","14","AstraZeneca","Pirma dozė",1,NA,NA,18711
2021-02-13,"45","Ignalinos r. sav.","14","AstraZeneca","Antra dozė",NA,NA,NA,18737
2021-02-13,"45","Ignalinos r. sav.","14","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18869
2021-02-13,"45","Ignalinos r. sav.","14","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18912
2021-02-13,"45","Ignalinos r. sav.","14","Moderna","Pirma dozė",NA,NA,NA,19006
2021-02-13,"45","Ignalinos r. sav.","14","Moderna","Antra dozė",NA,NA,NA,19007
2021-02-13,"46","Jonavos r. sav.","15","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18670
2021-02-13,"46","Jonavos r. sav.","15","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18691
2021-02-13,"46","Jonavos r. sav.","15","Moderna","Pirma dozė",1,NA,NA,18837
2021-02-13,"46","Jonavos r. sav.","15","Moderna","Antra dozė",NA,NA,NA,18838
2021-02-13,"46","Jonavos r. sav.","15","AstraZeneca","Pirma dozė",2,NA,NA,18934
2021-02-13,"46","Jonavos r. sav.","15","AstraZeneca","Antra dozė",NA,NA,NA,18981
2021-02-13,"47","Joniškio r. sav.","16","Moderna","Antra dozė",NA,NA,NA,18681
2021-02-13,"47","Joniškio r. sav.","16","Moderna","Pirma dozė",NA,NA,NA,18720
2021-02-13,"47","Joniškio r. sav.","16","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18862
2021-02-13,"47","Joniškio r. sav.","16","AstraZeneca","Pirma dozė",2,NA,NA,18866
2021-02-13,"47","Joniškio r. sav.","16","AstraZeneca","Antra dozė",NA,NA,NA,18867
2021-02-13,"47","Joniškio r. sav.","16","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18900
2021-02-13,"48","Kalvarijos sav.","19","AstraZeneca","Pirma dozė",1,NA,NA,18669
2021-02-13,"48","Kalvarijos sav.","19","AstraZeneca","Antra dozė",NA,NA,NA,18692
2021-02-13,"48","Kalvarijos sav.","19","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18724
2021-02-13,"48","Kalvarijos sav.","19","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18747
2021-02-13,"48","Kalvarijos sav.","19","Moderna","Pirma dozė",NA,NA,NA,18882
2021-02-13,"48","Kalvarijos sav.","19","Moderna","Antra dozė",NA,NA,NA,18927
2021-02-13,"49","Kaišiadorių r. sav.","18","Moderna","Antra dozė",NA,NA,NA,18814
2021-02-13,"49","Kaišiadorių r. sav.","18","Moderna","Pirma dozė",NA,NA,NA,18840
2021-02-13,"49","Kaišiadorių r. sav.","18","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18857
2021-02-13,"49","Kaišiadorių r. sav.","18","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18870
2021-02-13,"49","Kaišiadorių r. sav.","18","AstraZeneca","Pirma dozė",1,NA,NA,18935
2021-02-13,"49","Kaišiadorių r. sav.","18","AstraZeneca","Antra dozė",NA,NA,NA,19012
2021-02-13,"52","Kauno r. sav.","20","AstraZeneca","Pirma dozė",2,NA,NA,18697
2021-02-13,"52","Kauno r. sav.","20","AstraZeneca","Antra dozė",NA,NA,NA,18718
2021-02-13,"52","Kauno r. sav.","20","Moderna","Pirma dozė",NA,NA,NA,18802
2021-02-13,"52","Kauno r. sav.","20","Moderna","Antra dozė",NA,NA,NA,18803
2021-02-13,"52","Kauno r. sav.","20","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18859
2021-02-13,"52","Kauno r. sav.","20","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18872
2021-02-13,"53","Kėdainių r. sav.","22","Moderna","Pirma dozė",NA,NA,NA,18693
2021-02-13,"53","Kėdainių r. sav.","22","Moderna","Antra dozė",NA,NA,NA,18694
2021-02-13,"53","Kėdainių r. sav.","22","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18700
2021-02-13,"53","Kėdainių r. sav.","22","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18726
2021-02-13,"53","Kėdainių r. sav.","22","AstraZeneca","Pirma dozė",NA,NA,NA,18979
2021-02-13,"53","Kėdainių r. sav.","22","AstraZeneca","Antra dozė",NA,NA,NA,19008
2021-02-13,"54","Kelmės r. sav.","23","AstraZeneca","Pirma dozė",1,NA,NA,18776
2021-02-13,"54","Kelmės r. sav.","23","Pfizer-BioNTech","Pirma dozė",1,NA,NA,18827
2021-02-13,"54","Kelmės r. sav.","23","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18828
2021-02-13,"54","Kelmės r. sav.","23","Moderna","Pirma dozė",NA,NA,NA,18829
2021-02-13,"54","Kelmės r. sav.","23","Moderna","Antra dozė",NA,NA,NA,18845
2021-02-13,"54","Kelmės r. sav.","23","AstraZeneca","Antra dozė",NA,NA,NA,18848
2021-02-13,"55","Klaipėdos r. sav.","24","Moderna","Pirma dozė",NA,NA,NA,18698
2021-02-13,"55","Klaipėdos r. sav.","24","Moderna","Antra dozė",NA,NA,NA,18745
2021-02-13,"55","Klaipėdos r. sav.","24","AstraZeneca","Antra dozė",NA,NA,NA,18771
2021-02-13,"55","Klaipėdos r. sav.","24","AstraZeneca","Pirma dozė",3,NA,NA,18824
2021-02-13,"55","Klaipėdos r. sav.","24","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18942
2021-02-13,"55","Klaipėdos r. sav.","24","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18963
2021-02-13,"56","Kretingos r. sav.","25","Moderna","Pirma dozė",NA,NA,NA,18888
2021-02-13,"56","Kretingos r. sav.","25","Moderna","Antra dozė",NA,NA,NA,18889
2021-02-13,"56","Kretingos r. sav.","25","AstraZeneca","Pirma dozė",27,NA,NA,18914
2021-02-13,"56","Kretingos r. sav.","25","AstraZeneca","Antra dozė",NA,NA,NA,18915
2021-02-13,"56","Kretingos r. sav.","25","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18964
2021-02-13,"56","Kretingos r. sav.","25","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18965
2021-02-13,"57","Kupiškio r. sav.","26","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18778
2021-02-13,"57","Kupiškio r. sav.","26","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18779
2021-02-13,"57","Kupiškio r. sav.","26","Moderna","Pirma dozė",NA,NA,NA,18950
2021-02-13,"57","Kupiškio r. sav.","26","Moderna","Antra dozė",NA,NA,NA,18951
2021-02-13,"57","Kupiškio r. sav.","26","AstraZeneca","Pirma dozė",1,NA,NA,18989
2021-02-13,"57","Kupiškio r. sav.","26","AstraZeneca","Antra dozė",NA,NA,NA,18990
2021-02-13,"58","Kazlų Rūdos sav.","21","Moderna","Antra dozė",NA,NA,NA,18671
2021-02-13,"58","Kazlų Rūdos sav.","21","AstraZeneca","Pirma dozė",NA,NA,NA,18675
2021-02-13,"58","Kazlų Rūdos sav.","21","AstraZeneca","Antra dozė",NA,NA,NA,18676
2021-02-13,"58","Kazlų Rūdos sav.","21","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18680
2021-02-13,"58","Kazlų Rūdos sav.","21","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18721
2021-02-13,"58","Kazlų Rūdos sav.","21","Moderna","Pirma dozė",NA,NA,NA,18739
2021-02-13,"59","Lazdijų r. sav.","27","Moderna","Antra dozė",NA,NA,NA,18668
2021-02-13,"59","Lazdijų r. sav.","27","Moderna","Pirma dozė",NA,NA,NA,18738
2021-02-13,"59","Lazdijų r. sav.","27","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18777
2021-02-13,"59","Lazdijų r. sav.","27","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18804
2021-02-13,"59","Lazdijų r. sav.","27","AstraZeneca","Antra dozė",NA,NA,NA,19028
2021-02-13,"59","Lazdijų r. sav.","27","AstraZeneca","Pirma dozė",NA,NA,NA,19032
2021-02-13,"61","Mažeikių r. sav.","29","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18673
2021-02-13,"61","Mažeikių r. sav.","29","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18716
2021-02-13,"61","Mažeikių r. sav.","29","Moderna","Antra dozė",NA,NA,NA,18787
2021-02-13,"61","Mažeikių r. sav.","29","AstraZeneca","Pirma dozė",1,NA,NA,18789
2021-02-13,"61","Mažeikių r. sav.","29","AstraZeneca","Antra dozė",NA,NA,NA,18790
2021-02-13,"61","Mažeikių r. sav.","29","Moderna","Pirma dozė",NA,NA,NA,18839
2021-02-13,"62","Molėtų r. sav.","30","AstraZeneca","Pirma dozė",3,NA,NA,18690
2021-02-13,"62","Molėtų r. sav.","30","AstraZeneca","Antra dozė",NA,NA,NA,18713
2021-02-13,"62","Molėtų r. sav.","30","Moderna","Pirma dozė",NA,NA,NA,18741
2021-02-13,"62","Molėtų r. sav.","30","Moderna","Antra dozė",NA,NA,NA,18742
2021-02-13,"62","Molėtų r. sav.","30","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18754
2021-02-13,"62","Molėtų r. sav.","30","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18755
2021-02-13,"63","Pagėgių sav.","32","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18941
2021-02-13,"63","Pagėgių sav.","32","Moderna","Pirma dozė",NA,NA,NA,18944
2021-02-13,"63","Pagėgių sav.","32","AstraZeneca","Pirma dozė",1,NA,NA,19002
2021-02-13,"63","Pagėgių sav.","32","Pfizer-BioNTech","Antra dozė",NA,NA,NA,19015
2021-02-13,"63","Pagėgių sav.","32","Moderna","Antra dozė",NA,NA,NA,19017
2021-02-13,"63","Pagėgių sav.","32","AstraZeneca","Antra dozė",NA,NA,NA,19024
2021-02-13,"65","Pakruojo r. sav.","33","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18868
2021-02-13,"65","Pakruojo r. sav.","33","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18885
2021-02-13,"65","Pakruojo r. sav.","33","Moderna","Antra dozė",NA,NA,NA,18946
2021-02-13,"65","Pakruojo r. sav.","33","Moderna","Pirma dozė",NA,NA,NA,18997
2021-02-13,"65","Pakruojo r. sav.","33","AstraZeneca","Antra dozė",NA,NA,NA,19005
2021-02-13,"65","Pakruojo r. sav.","33","AstraZeneca","Pirma dozė",1,NA,NA,19025
2021-02-13,"66","Panevėžio r. sav.","35","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18782
2021-02-13,"66","Panevėžio r. sav.","35","Moderna","Pirma dozė",NA,NA,NA,18791
2021-02-13,"66","Panevėžio r. sav.","35","Moderna","Antra dozė",NA,NA,NA,18792
2021-02-13,"66","Panevėžio r. sav.","35","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18808
2021-02-13,"66","Panevėžio r. sav.","35","AstraZeneca","Pirma dozė",1,NA,NA,18855
2021-02-13,"66","Panevėžio r. sav.","35","AstraZeneca","Antra dozė",NA,NA,NA,18886
2021-02-13,"67","Pasvalio r. sav.","36","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18672
2021-02-13,"67","Pasvalio r. sav.","36","AstraZeneca","Pirma dozė",NA,NA,NA,18731
2021-02-13,"67","Pasvalio r. sav.","36","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18740
2021-02-13,"67","Pasvalio r. sav.","36","AstraZeneca","Antra dozė",NA,NA,NA,18757
2021-02-13,"67","Pasvalio r. sav.","36","Moderna","Pirma dozė",1,NA,NA,18881
2021-02-13,"67","Pasvalio r. sav.","36","Moderna","Antra dozė",NA,NA,NA,18926
2021-02-13,"68","Plungės r. sav.","37","AstraZeneca","Pirma dozė",NA,NA,NA,18810
2021-02-13,"68","Plungės r. sav.","37","AstraZeneca","Antra dozė",NA,NA,NA,18811
2021-02-13,"68","Plungės r. sav.","37","Moderna","Pirma dozė",NA,NA,NA,18909
2021-02-13,"68","Plungės r. sav.","37","Moderna","Antra dozė",NA,NA,NA,18928
2021-02-13,"68","Plungės r. sav.","37","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18980
2021-02-13,"68","Plungės r. sav.","37","Pfizer-BioNTech","Pirma dozė",1,NA,NA,19011
2021-02-13,"69","Prienų r. sav.","38","Moderna","Pirma dozė",NA,NA,NA,18748
2021-02-13,"69","Prienų r. sav.","38","Moderna","Antra dozė",NA,NA,NA,18749
2021-02-13,"69","Prienų r. sav.","38","AstraZeneca","Pirma dozė",1,NA,NA,18970
2021-02-13,"69","Prienų r. sav.","38","AstraZeneca","Antra dozė",NA,NA,NA,18971
2021-02-13,"69","Prienų r. sav.","38","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18999
2021-02-13,"69","Prienų r. sav.","38","Pfizer-BioNTech","Antra dozė",NA,NA,NA,19000
2021-02-13,"71","Radviliškio r. sav.","39","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18710
2021-02-13,"71","Radviliškio r. sav.","39","Pfizer-BioNTech","Pirma dozė",2,NA,NA,18736
2021-02-13,"71","Radviliškio r. sav.","39","AstraZeneca","Antra dozė",NA,NA,NA,18772
2021-02-13,"71","Radviliškio r. sav.","39","Moderna","Pirma dozė",NA,NA,NA,18783
2021-02-13,"71","Radviliškio r. sav.","39","AstraZeneca","Pirma dozė",1,NA,NA,18800
2021-02-13,"71","Radviliškio r. sav.","39","Moderna","Antra dozė",NA,NA,NA,18809
2021-02-13,"72","Raseinių r. sav.","40","AstraZeneca","Pirma dozė",NA,NA,NA,18750
2021-02-13,"72","Raseinių r. sav.","40","AstraZeneca","Antra dozė",NA,NA,NA,18751
2021-02-13,"72","Raseinių r. sav.","40","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18865
2021-02-13,"72","Raseinių r. sav.","40","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18910
2021-02-13,"72","Raseinių r. sav.","40","Moderna","Pirma dozė",NA,NA,NA,18988
2021-02-13,"72","Raseinių r. sav.","40","Moderna","Antra dozė",NA,NA,NA,19018
2021-02-13,"73","Rokiškio r. sav.","42","Moderna","Antra dozė",NA,NA,NA,18706
2021-02-13,"73","Rokiškio r. sav.","42","Moderna","Pirma dozė",NA,NA,NA,18735
2021-02-13,"73","Rokiškio r. sav.","42","AstraZeneca","Pirma dozė",3,NA,NA,18767
2021-02-13,"73","Rokiškio r. sav.","42","AstraZeneca","Antra dozė",NA,NA,NA,18794
2021-02-13,"73","Rokiškio r. sav.","42","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18901
2021-02-13,"73","Rokiškio r. sav.","42","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18922
2021-02-13,"74","Rietavo sav.","41","AstraZeneca","Antra dozė",NA,NA,NA,18677
2021-02-13,"74","Rietavo sav.","41","AstraZeneca","Pirma dozė",NA,NA,NA,18717
2021-02-13,"74","Rietavo sav.","41","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,18953
2021-02-13,"74","Rietavo sav.","41","Pfizer-BioNTech","Antra dozė",NA,NA,NA,18954
2021-02-13,"74","Rietavo sav.","41","Moderna","Antra dozė",NA,NA,NA,18973
2021-02-13,"74","Rietavo sav.","41","Moderna","Pirma dozė",NA,NA,NA,18995
2021-02-13,"75","Skuodo r. sav.","43","Moderna","Antra dozė",NA,NA,NA,18874
2021-02-13,"75","Skuodo r. sav.","43","AstraZeneca","Pirma dozė",NA,NA,NA,18891
